ranking_date,rank,player,points
20220411,1961,132456,1
20220411,1961,206805,1
20220411,1961,210262,1
20220411,1961,127028,1
20220411,1961,127168,1
20220411,1961,206405,1
20220411,1961,123785,1
20220411,1961,210254,1
20220411,1961,206573,1
20220411,1961,208082,1
20220411,1961,200065,1
20220411,1961,111792,1
20220411,1961,208036,1
20220411,1961,132895,1
20220411,1961,206425,1
20220411,1961,208358,1
20220411,1961,132165,1
20220411,1961,200617,1
20220411,1961,206613,1
20220411,1961,202081,1
20220411,1961,209399,1
20220411,1961,210339,1
20220411,1961,209143,1
20220411,1961,210200,1
20220411,1961,126088,1
20220411,1961,210378,1
20220411,1961,120555,1
20220411,1961,126449,1
20220411,1961,122498,1
20220411,1961,210102,1
20220411,1961,144733,1
20220411,1961,209222,1
20220411,1961,200606,1
20220411,1961,207972,1
20220411,1961,137723,1
20220411,1961,105510,1
20220411,1961,131933,1
20220411,1961,111781,1
20220411,1961,209097,1
20220411,1961,123867,1
20220411,1961,106384,1
20220411,1961,209048,1
20220411,1961,202404,1
20220411,1961,208063,1
20220411,1961,208816,1
20220411,1961,200340,1
20220411,1961,209076,1
20220411,1961,208753,1
20220411,1961,201970,1
20220411,1961,210145,1
20220411,1961,207664,1
20220411,1961,209210,1
20220411,1961,122547,1
20220411,1961,210155,1
20220411,1961,210032,1
20220411,1961,210284,1
20220411,1961,121971,1
20220411,1961,123986,1
20220411,1961,202224,1
20220411,1961,210292,1
20220411,1961,208259,1
20220411,1961,208898,1
20220411,1961,209996,1
20220411,2036,208765,1
20220411,2036,210049,1
20220411,2036,120982,1
20220411,2036,209417,1
20220411,2036,128056,1
20220411,2036,208156,1
20220411,2036,122346,1
20220411,2036,200512,1
20220411,2036,210181,1
20220411,2036,138591,1
20220411,2036,200244,1
20220411,2036,144848,1
20220411,2036,209979,1
20220411,2036,133516,1
20220411,2036,126263,1
20220411,2036,207864,1
20220411,2036,126308,1
20220411,2036,208519,1
20220411,2036,208401,1
20220411,2036,208914,1
20220411,2036,206904,1
20220411,2036,208498,1
20220411,2036,121366,1
20220411,2036,209975,1
20220411,2036,209970,1
20220411,2036,210398,1
20220411,2036,210091,1
20220411,2036,123843,1
20220411,2036,206739,1
20220411,2036,132584,1
20220411,2036,209989,1
20220411,2036,132088,1
20220411,2036,202305,1
20220411,2036,208864,1
20220411,2036,207587,1
20220411,2036,200326,1
20220411,2036,106138,1
20220411,2036,200564,1
20220411,2036,134767,1
20220411,2036,208109,1
20220411,2036,209226,1
20220411,2036,105986,1
20220411,2036,210329,1
20220411,2036,127090,1
20220411,2036,202412,1
20220411,2036,144803,1
20220411,2036,208504,1
20220411,2036,206334,1
20220411,2036,208542,1
20220411,2036,207588,1
20220411,2086,144967,1
20220411,2086,207967,1
20220411,2086,210037,1
20220411,2086,144833,1
20220411,2086,209227,1
20220411,2086,210182,1
20220411,2086,105851,1
20220411,2086,210313,1
20220411,2086,123984,1
20220411,2086,210291,1
20220411,2086,206556,1
20220411,2086,209900,1
20220411,2086,207434,1
20220411,2086,208264,1
20220411,2086,127036,1
20220411,2086,208039,1
20220411,2086,126280,1
20220411,2086,210039,1
20220411,2086,208276,1
20220411,2086,208713,1
20220411,2086,109207,1
20220411,2086,210328,1
20220411,2086,206731,1
20220411,2086,209095,1
20220411,2086,208160,1
20220411,2086,207973,1
20220411,2086,209917,1
20220411,2086,210158,1
20220411,2086,210058,1
20220411,2086,206449,1
20220411,2086,208190,1
20220411,2086,208255,1
20220411,2086,132606,1
20220411,2086,209982,1
20220411,2120,202163,1
20220411,2120,202335,1
20220411,2120,207788,1
20220411,2120,121604,1
20220411,2120,208201,1
20220411,2120,126087,1
20220411,2120,127606,1
20220411,2120,200616,1
20220411,2120,144747,1
20220411,2120,124099,1
20220411,2120,117351,1
20220411,2120,134113,1
20220411,2120,200395,1
20220411,2120,144685,1
20220411,2120,209327,1
20220411,2120,206479,1
20220411,2120,207340,1
20220411,2120,207738,1
20220411,2120,133638,1
20220411,2120,210038,1
20220411,2120,206215,1
20220411,2120,106064,1
20220411,2120,144986,1
20220411,2120,122369,1
20220411,2120,207659,1
20220411,2120,209402,1
20220411,2120,207982,1
20220411,2120,208845,1
20220411,2120,127165,1
20220411,2149,209955,1
20220411,2149,207441,1
20220411,2149,209337,1
20220411,2149,122310,1
20220411,2149,207883,1
20220411,2149,133946,1
20220411,2149,210149,1
20220411,2149,209517,1
20220411,2149,200421,1
20220411,2149,144730,1
20220411,2149,207173,1
20220411,2149,207331,1
20220411,2149,116985,1
20220411,2149,209208,1
20220411,2149,126472,1
20220411,2149,209867,1
20220411,2149,104822,1
20220411,2149,209065,1
20220411,2149,126668,1
20220411,2149,208020,1
20220411,2149,207990,1
20220411,2149,105450,1
20220411,2171,127166,1
20220411,2171,200474,1
20220411,2171,207256,1
20220411,2171,125806,1
20220411,2171,200241,1
20220411,2171,200080,1
20220411,2177,207595,1
20220411,2177,133082,1
20220411,2177,125838,1
20220411,2177,125843,1
20220411,2181,131866,1
20220411,2181,125833,1
20220411,2181,200205,1
20220411,2184,200636,1
20220411,2185,144907,1
20220411,101,105376,686
20220411,102,111460,674
20220411,103,104655,672
20220411,104,105550,671
20220411,105,144719,663
20220411,106,106121,654
20220411,107,105449,652
20220411,108,104731,647
20220411,109,105613,626
20220411,110,122669,618
20220411,111,105882,614
20220411,112,126149,608
20220411,113,144895,605
20220411,114,106329,596
20220411,115,105023,585
20220411,116,207678,584
20220411,117,105870,574
20220411,118,105430,563
20220411,119,103852,562
20220411,120,104269,558
20220411,121,111578,543
20220411,122,207733,539
20220411,123,126523,535
20220411,124,121531,532
20220411,125,202358,524
20220411,126,104259,519
20220411,127,126846,519
20220411,128,123755,505
20220411,129,106281,501
20220411,130,111200,499
20220411,131,105877,497
20220411,132,106228,497
20220411,133,105413,495
20220411,134,111797,494
20220411,135,105577,479
20220411,136,105732,476
20220411,137,104312,468
20220411,138,106298,467
20220411,139,106058,456
20220411,140,144817,450
20220411,141,144645,446
20220411,142,106000,445
20220411,143,124014,442
20220411,144,144642,440
20220411,145,207925,434
20220411,146,110602,428
20220411,147,126128,424
20220411,148,110748,424
20220411,149,132686,419
20220411,150,106331,417
20220411,151,200670,417
20220411,152,207830,416
20220411,153,106283,412
20220411,154,104468,407
20220411,155,111153,406
20220411,156,105671,405
20220411,157,106078,402
20220411,158,126409,399
20220411,159,131905,396
20220411,160,105379,390
20220411,161,106057,386
20220411,162,105062,385
20220411,163,200240,385
20220411,164,105561,382
20220411,165,105815,378
20220411,166,106099,378
20220411,167,200514,376
20220411,168,126845,372
20220411,169,200303,369
20220411,170,126652,359
20220411,171,200116,355
20220411,172,106162,345
20220411,173,122078,345
20220411,174,123795,342
20220411,175,106216,337
20220411,176,106368,337
20220411,177,208502,333
20220411,178,105341,331
20220411,179,111505,330
20220411,180,126237,327
20220411,181,207411,327
20220411,182,106186,326
20220411,183,106075,325
20220411,184,126646,323
20220411,185,126120,318
20220411,186,105943,316
20220411,187,106109,315
20220411,188,106005,312
20220411,189,117356,311
20220411,190,106110,311
20220411,191,202058,306
20220411,192,105952,305
20220411,193,207608,304
20220411,194,105477,297
20220411,195,200267,296
20220411,196,111581,295
20220411,197,109739,294
20220411,198,106432,294
20220411,199,200335,293
20220411,200,200390,290
20220411,201,126504,287
20220411,202,106044,283
20220411,203,105649,280
20220411,204,105539,276
20220411,205,126663,276
20220411,206,106220,275
20220411,207,124186,275
20220411,208,144973,275
20220411,209,105806,270
20220411,210,104871,265
20220411,211,106310,263
20220411,212,106398,263
20220411,213,144972,262
20220411,214,106408,259
20220411,215,117360,258
20220411,216,105841,258
20220411,217,200436,258
20220411,218,105359,257
20220411,219,105938,255
20220411,220,207799,254
20220411,221,126156,253
20220411,222,105041,252
20220411,223,105683,249
20220411,224,105641,249
20220411,225,127339,249
20220411,226,124116,247
20220411,227,109054,245
20220411,228,126106,244
20220411,229,205734,243
20220411,230,105063,240
20220411,231,105723,240
20220411,232,208134,240
20220411,233,206703,239
20220411,234,206748,239
20220411,235,106296,236
20220411,236,104527,232
20220411,237,111790,231
20220411,238,105432,227
20220411,239,131934,226
20220411,240,105226,221
20220411,241,109686,220
20220411,242,106393,219
20220411,243,134457,218
20220411,244,105657,218
20220411,245,105911,217
20220411,246,207213,212
20220411,247,126964,211
20220411,248,110778,210
20220411,249,207494,210
20220411,250,200711,210
20220411,251,106034,208
20220411,252,105589,208
20220411,253,105011,207
20220411,254,104542,206
20220411,255,105216,206
20220411,256,200095,206
20220411,257,106174,203
20220411,258,111576,199
20220411,259,208014,199
20220411,260,106288,198
20220411,261,106293,197
20220411,262,200266,195
20220411,263,104586,194
20220411,264,105655,193
20220411,265,126125,193
20220411,266,104424,190
20220411,267,144821,190
20220411,268,104678,189
20220411,269,127108,189
20220411,270,104660,188
20220411,271,125847,188
20220411,272,133297,183
20220411,273,111187,182
20220411,274,123819,180
20220411,275,207686,177
20220411,276,134840,176
20220411,277,106348,175
20220411,278,123983,175
20220411,279,207663,175
20220411,280,207415,174
20220411,281,105180,174
20220411,282,126197,174
20220411,283,145001,174
20220411,284,106354,173
20220411,285,200374,172
20220411,286,133835,171
20220411,287,209070,170
20220411,288,109699,170
20220411,289,106072,170
20220411,290,207797,169
20220411,291,104898,168
20220411,292,105155,167
20220411,293,105819,167
20220411,294,126627,167
20220411,295,105731,166
20220411,296,104797,164
20220411,297,106328,164
20220411,298,127760,164
20220411,299,106137,163
20220411,300,126555,162
20220411,301,105074,161
20220411,302,209260,159
20220411,303,106249,157
20220411,304,106292,157
20220411,305,111190,155
20220411,306,202420,155
20220411,307,111192,155
20220411,308,202262,155
20220411,309,104291,154
20220411,310,202400,154
20220411,311,104735,154
20220411,312,133975,153
20220411,313,106378,151
20220411,314,104897,150
20220411,315,209209,150
20220411,316,106177,150
20220411,317,106353,149
20220411,318,200572,149
20220411,319,207680,147
20220411,320,209506,146
20220411,321,111515,145
20220411,322,126340,145
20220411,323,200008,142
20220411,324,206681,140
20220411,325,105933,140
20220411,326,126107,139
20220411,327,208021,138
20220411,328,105166,138
20220411,329,200265,136
20220411,330,111453,136
20220411,331,106362,135
20220411,332,200096,135
20220411,333,105406,134
20220411,334,200075,133
20220411,335,134794,132
20220411,336,208913,131
20220411,337,208286,131
20220411,338,208071,131
20220411,339,103893,130
20220411,340,104719,129
20220411,341,209857,129
20220411,342,126190,125
20220411,343,200188,125
20220411,344,144985,125
20220411,345,106187,125
20220411,346,111574,124
20220411,347,144923,124
20220411,348,200030,124
20220411,349,105208,122
20220411,350,123921,122
20220411,351,207681,122
20220411,352,103333,121
20220411,353,202260,121
20220411,354,208859,121
20220411,355,105181,121
20220411,356,200218,120
20220411,357,207660,119
20220411,358,200318,119
20220411,359,103990,118
20220411,360,202197,118
20220411,361,105060,118
20220411,362,207182,117
20220411,363,200385,117
20220411,364,105147,116
20220411,365,109734,116
20220411,366,126206,115
20220411,367,123993,115
20220411,368,106071,113
20220411,369,202261,113
20220411,370,126283,113
20220411,371,104905,111
20220411,372,104919,110
20220411,373,202183,110
20220411,374,206499,110
20220411,375,202359,110
20220411,376,200610,110
20220411,377,126185,110
20220411,378,200346,109
20220411,379,208260,108
20220411,380,106232,108
20220411,381,106380,108
20220411,382,104534,107
20220411,383,104970,107
20220411,384,144918,106
20220411,385,104629,106
20220411,386,200473,106
20220411,387,123809,106
20220411,388,105051,105
20220411,389,209414,105
20220411,390,208013,105
20220411,391,124154,105
20220411,392,133018,105
20220411,393,105373,104
20220411,394,117361,104
20220411,395,126623,104
20220411,396,104559,104
20220411,397,202181,104
20220411,398,126878,104
20220411,399,106290,103
20220411,400,127123,103
20220411,401,111454,102
20220411,402,126129,102
20220411,403,110751,102
20220411,404,106203,101
20220411,405,202127,101
20220411,406,202398,101
20220411,407,200309,101
20220411,408,105905,100
20220411,409,117353,100
20220411,410,105899,99
20220411,411,200247,99
20220411,412,121264,99
20220411,413,200273,98
20220411,414,122638,98
20220411,415,207546,98
20220411,416,202090,96
20220411,417,110618,96
20220411,418,207181,95
20220411,419,144826,95
20220411,420,106302,93
20220411,421,126533,93
20220411,422,105578,92
20220411,423,206091,92
20220411,424,202199,92
20220411,425,105985,91
20220411,426,105339,91
20220411,427,202333,91
20220411,428,200647,91
20220411,429,208278,90
20220411,430,200031,90
20220411,431,208230,89
20220411,432,208004,89
20220411,433,126939,89
20220411,434,121411,88
20220411,435,105633,88
20220411,436,105614,87
20220411,437,207760,87
20220411,438,209950,87
20220411,439,144701,87
20220411,440,111511,86
20220411,441,207129,86
20220411,442,111795,85
20220411,443,105292,85
20220411,444,208361,84
20220411,445,200484,84
20220411,446,200611,83
20220411,447,104932,83
20220411,448,144716,83
20220411,449,209992,82
20220411,450,208279,82
20220411,451,208169,82
20220411,452,207605,82
20220411,453,106040,81
20220411,454,200216,81
20220411,455,125825,81
20220411,456,208262,80
20220411,457,122536,80
20220411,458,206662,80
20220411,459,123812,80
20220411,460,111761,79
20220411,461,111197,78
20220411,462,104997,77
20220411,463,106227,77
20220411,464,111584,77
20220411,465,111436,77
20220411,466,144656,77
20220411,467,200255,77
20220411,468,202277,76
20220411,469,123847,75
20220411,470,132052,75
20220411,471,206470,74
20220411,472,105529,74
20220411,473,207490,74
20220411,474,209903,73
20220411,475,109318,72
20220411,476,105757,72
20220411,477,105436,72
20220411,478,106352,72
20220411,479,105590,72
20220411,480,111202,71
20220411,481,209911,71
20220411,482,122495,71
20220411,483,105751,71
20220411,484,200587,70
20220411,485,122533,70
20220411,486,106168,70
20220411,487,208269,70
20220411,488,134472,70
20220411,489,209263,69
20220411,490,209098,69
20220411,491,105810,69
20220411,492,123961,69
20220411,493,105595,68
20220411,494,138821,68
20220411,495,200228,68
20220411,496,200677,68
20220411,497,200277,67
20220411,498,104729,67
20220411,499,122351,67
20220411,500,127326,66
20220411,501,200632,66
20220411,502,200550,66
20220411,503,111788,65
20220411,504,208882,65
20220411,505,209302,65
20220411,506,109334,65
20220411,507,208300,65
20220411,508,200184,65
20220411,509,209262,64
20220411,510,133045,64
20220411,511,202320,63
20220411,512,208233,63
20220411,513,200532,62
20220411,514,105814,62
20220411,515,105692,62
20220411,516,206889,61
20220411,517,200589,61
20220411,518,202235,61
20220411,519,208046,61
20220411,520,208343,61
20220411,521,200661,60
20220411,522,206553,60
20220411,523,209385,60
20220411,524,123832,60
20220411,525,200574,60
20220411,526,105700,59
20220411,527,200007,59
20220411,528,202122,58
20220411,529,208316,58
20220411,530,208322,58
20220411,531,103917,57
20220411,532,208527,57
20220411,533,210317,57
20220411,534,111459,57
20220411,535,104505,57
20220411,536,122548,57
20220411,537,200259,57
20220411,538,124001,57
20220411,539,208363,57
20220411,540,111569,57
20220411,541,126337,56
20220411,542,207732,56
20220411,543,131999,56
20220411,544,202209,55
20220411,545,210097,54
20220411,546,132831,54
20220411,547,105826,54
20220411,548,134389,54
20220411,549,209279,54
20220411,550,202318,54
20220411,551,105441,53
20220411,552,104460,53
20220411,553,209131,53
20220411,554,126442,53
20220411,555,207834,53
20220411,556,111506,53
20220411,557,126536,53
20220411,558,123828,52
20220411,559,206467,52
20220411,560,105638,51
20220411,561,105992,51
20220411,562,200003,51
20220411,563,132842,51
20220411,564,106172,51
20220411,565,109303,51
20220411,566,202126,51
20220411,567,104868,50
20220411,568,206912,50
20220411,569,200329,50
20220411,570,106375,50
20220411,571,126177,50
20220411,572,104198,49
20220411,573,105514,49
20220411,574,106361,49
20220411,575,207704,49
20220411,576,132310,49
20220411,577,104810,48
20220411,578,208119,48
20220411,579,208659,48
20220411,580,144984,48
20220411,581,117357,47
20220411,582,110536,47
20220411,583,131951,47
20220411,584,105944,47
20220411,585,126151,47
20220411,586,105778,47
20220411,587,104999,46
20220411,588,134792,46
20220411,589,200219,46
20220411,590,106311,46
20220411,591,207502,46
20220411,592,132744,46
20220411,593,106167,45
20220411,594,144924,45
20220411,595,105860,45
20220411,596,105634,45
20220411,597,105596,45
20220411,598,126208,45
20220411,599,105868,45
20220411,600,105960,44
20220411,601,122471,44
20220411,602,122109,44
20220411,603,206307,44
20220411,604,200516,43
20220411,605,207992,43
20220411,606,209957,43
20220411,607,105385,43
20220411,608,109640,43
20220411,609,205842,43
20220411,610,138485,43
20220411,611,105091,42
20220411,612,122425,42
20220411,613,123855,42
20220411,614,202281,42
20220411,615,104873,41
20220411,616,105031,41
20220411,617,105512,41
20220411,618,120775,41
20220411,619,120424,41
20220411,620,126102,41
20220411,621,126183,41
20220411,622,126573,41
20220411,623,106006,40
20220411,624,111806,40
20220411,625,105872,40
20220411,626,105156,40
20220411,627,200176,40
20220411,628,106165,40
20220411,629,209322,40
20220411,630,200220,40
20220411,631,132999,40
20220411,632,104297,39
20220411,633,105738,39
20220411,634,132041,39
20220411,635,106026,38
20220411,636,208118,38
20220411,637,123896,38
20220411,638,105656,38
20220411,639,208010,38
20220411,640,206904,38
20220411,641,106223,38
20220411,642,105178,38
20220411,643,105714,37
20220411,644,105497,37
20220411,645,131867,37
20220411,646,126612,37
20220411,647,121497,37
20220411,648,104327,36
20220411,649,210340,36
20220411,650,104593,36
20220411,651,209849,36
20220411,652,209920,36
20220411,653,200643,36
20220411,654,126204,36
20220411,655,123854,36
20220411,656,126441,36
20220411,657,105871,36
20220411,658,104963,36
20220411,659,109694,36
20220411,660,208214,36
20220411,661,207649,36
20220411,662,104386,35
20220411,663,144874,35
20220411,664,208189,35
20220411,665,106324,35
20220411,666,207784,35
20220411,667,209142,35
20220411,668,206746,35
20220411,669,200242,35
20220411,670,201995,35
20220411,671,105963,34
20220411,672,209851,34
20220411,673,200278,34
20220411,674,126209,34
20220411,675,133291,34
20220411,676,105065,33
20220411,677,106032,33
20220411,678,207728,33
20220411,679,106238,33
20220411,680,207277,33
20220411,681,209918,33
20220411,682,106164,33
20220411,683,207616,33
20220411,684,209259,32
20220411,685,208518,32
20220411,686,210017,32
20220411,687,208353,32
20220411,688,208078,32
20220411,689,122352,32
20220411,690,200713,32
20220411,691,208158,32
20220411,692,202378,32
20220411,693,105452,32
20220411,694,104947,32
20220411,695,111805,31
20220411,696,117365,31
20220411,697,144672,31
20220411,698,102093,31
20220411,699,200070,31
20220411,700,106410,31
20220411,701,207736,31
20220411,702,132023,31
20220411,703,126723,31
20220411,704,106059,31
20220411,705,206589,30
20220411,706,208843,30
20220411,707,104907,30
20220411,708,144870,30
20220411,709,106301,30
20220411,710,206758,30
20220411,711,208126,30
20220411,712,202154,30
20220411,713,124040,30
20220411,714,132573,30
20220411,715,126193,30
20220411,716,207764,30
20220411,717,202440,30
20220411,718,123851,30
20220411,719,133872,29
20220411,720,202227,29
20220411,721,200595,29
20220411,722,202275,29
20220411,723,105223,28
20220411,724,207809,28
20220411,725,105747,28
20220411,726,209952,28
20220411,727,122678,28
20220411,728,122474,28
20220411,729,106250,28
20220411,730,208173,28
20220411,731,105895,28
20220411,732,106175,28
20220411,733,117358,27
20220411,734,208931,27
20220411,735,207231,27
20220411,736,122571,27
20220411,737,209191,27
20220411,738,200639,27
20220411,739,207491,27
20220411,740,200024,27
20220411,741,105064,26
20220411,742,202075,26
20220411,743,103708,26
20220411,744,207793,26
20220411,745,208182,26
20220411,746,105534,26
20220411,747,134384,26
20220411,748,106031,25
20220411,749,106266,25
20220411,750,208540,25
20220411,751,134087,25
20220411,752,123768,25
20220411,753,106117,25
20220411,754,126634,25
20220411,755,209128,25
20220411,756,144675,25
20220411,757,132054,25
20220411,758,126609,25
20220411,759,109307,25
20220411,760,144742,25
20220411,761,105679,24
20220411,762,208144,24
20220411,763,111512,24
20220411,764,209355,24
20220411,765,209254,24
20220411,766,202065,24
20220411,767,109737,24
20220411,768,208104,24
20220411,769,111508,24
20220411,770,200039,24
20220411,771,120922,23
20220411,772,126273,23
20220411,773,202234,23
20220411,774,200437,23
20220411,775,202130,23
20220411,776,105163,23
20220411,777,206323,23
20220411,778,209124,23
20220411,779,200635,23
20220411,780,132837,23
20220411,781,132209,23
20220411,782,126135,23
20220411,783,200331,23
20220411,784,207229,23
20220411,785,133820,23
20220411,786,200672,23
20220411,787,207669,23
20220411,788,200416,22
20220411,789,125854,22
20220411,790,133945,22
20220411,791,126108,22
20220411,792,207884,22
20220411,793,207248,22
20220411,794,110647,22
20220411,795,144652,21
20220411,796,105654,21
20220411,797,209916,21
20220411,798,105493,21
20220411,799,106273,21
20220411,800,105716,21
20220411,801,144841,21
20220411,802,200598,21
20220411,803,202106,21
20220411,804,105398,21
20220411,805,111568,21
20220411,806,202242,21
20220411,807,104229,20
20220411,808,208267,20
20220411,809,126664,20
20220411,810,106342,20
20220411,811,133794,20
20220411,812,122058,20
20220411,813,209164,20
20220411,814,105797,20
20220411,815,209850,20
20220411,816,200366,20
20220411,817,106169,20
20220411,818,202247,20
20220411,819,105026,20
20220411,820,200441,20
20220411,821,106291,19
20220411,822,105271,19
20220411,823,133014,19
20220411,824,144756,19
20220411,825,106105,19
20220411,826,132124,19
20220411,827,104523,19
20220411,828,200125,19
20220411,829,144946,19
20220411,830,200445,19
20220411,831,126328,19
20220411,832,126630,19
20220411,833,200207,19
20220411,834,105560,19
20220411,835,104882,18
20220411,836,105607,18
20220411,837,200666,18
20220411,838,125842,18
20220411,839,105897,18
20220411,840,105587,18
20220411,841,209852,18
20220411,842,129911,18
20220411,843,200495,18
20220411,844,200553,18
20220411,845,202327,18
20220411,846,134329,18
20220411,847,209405,18
20220411,848,202299,18
20220411,849,208057,18
20220411,850,209986,18
20220411,851,105059,18
20220411,852,200418,18
20220411,853,209140,17
20220411,854,105502,17
20220411,855,206448,17
20220411,856,209874,17
20220411,857,106377,17
20220411,858,110757,17
20220411,859,209247,17
20220411,860,105338,17
20220411,861,106265,17
20220411,862,126152,17
20220411,863,200253,17
20220411,864,200708,17
20220411,865,207603,17
20220411,866,200442,17
20220411,867,105906,16
20220411,868,209258,16
20220411,869,105836,16
20220411,870,207729,16
20220411,871,105842,16
20220411,872,105559,16
20220411,873,208209,16
20220411,874,200538,16
20220411,875,208421,16
20220411,876,105691,16
20220411,877,209943,16
20220411,878,144925,16
20220411,879,132852,16
20220411,880,202324,16
20220411,881,122538,16
20220411,882,106160,16
20220411,883,134490,16
20220411,884,207412,16
20220411,885,207484,16
20220411,886,125804,16
20220411,887,144919,16
20220411,888,206325,16
20220411,889,133844,16
20220411,890,144823,16
20220411,891,105954,16
20220411,892,208055,16
20220411,893,202150,16
20220411,894,209898,16
20220411,895,208024,16
20220411,896,208168,16
20220411,897,105479,16
20220411,898,106132,16
20220411,899,126591,15
20220411,900,105132,15
